payment_id,deterministic_exception,ai_prediction,ai_confidence,confidence_percent,confidence_band,second_prediction,second_confidence,ai_agrees_with_engine,disagreement_reason,review_category,review_priority,controller_decision,automated,human_review_required,actual_exception,deterministic_correct,ai_correct,settlement_exists,bank_transaction_exists,bank_transaction_count,bank_amount_difference,date_difference,date_within_tolerance,utr_present,utr_match_evidence,matching_utr_count,duplicate_evidence,fee_difference,tax_difference,net_difference
PAY0242,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0243,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0244,NO_EXCEPTION,NO_EXCEPTION,0.9989,99.89,HIGH,BANK_AMOUNT_MISMATCH,0.0011,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0245,NO_EXCEPTION,NO_EXCEPTION,0.9989,99.89,HIGH,BANK_AMOUNT_MISMATCH,0.0011,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0246,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0247,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0248,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0249,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0250,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0251,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0252,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0253,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0254,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0255,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0256,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0257,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0258,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0259,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0260,NO_EXCEPTION,NO_EXCEPTION,0.9989,99.89,HIGH,BANK_AMOUNT_MISMATCH,0.0011,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0261,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0262,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0263,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0264,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0265,FEE_MISMATCH,FEE_MISMATCH,0.9999,99.99,HIGH,NO_EXCEPTION,0.0001,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,FEE_MISMATCH,1,1,1,1,1,300.0,0,1,1,1,1,0,300.0,0.0,300.0
PAY0266,DUPLICATE_BANK_TRANSACTION,DUPLICATE_BANK_TRANSACTION,0.9999,99.99,HIGH,NO_EXCEPTION,0.0001,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,DUPLICATE_BANK_TRANSACTION,1,1,1,1,2,0.0,0,1,1,1,2,1,0.0,0.0,0.0
PAY0267,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0268,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0269,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0270,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0271,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0272,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0273,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0274,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0275,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0276,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0277,UTR_MISMATCH,UTR_MISMATCH,0.9607,96.07,HIGH,NO_EXCEPTION,0.0388,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,UTR_MISMATCH,1,1,1,0,0,0.0,0,1,1,0,0,0,0.0,0.0,0.0
PAY0278,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0279,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0280,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0281,FEE_MISMATCH,FEE_MISMATCH,0.9999,99.99,HIGH,NO_EXCEPTION,0.0001,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,FEE_MISMATCH,1,1,1,1,1,300.0,0,1,1,1,1,0,300.0,0.0,300.0
PAY0282,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0283,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0284,MISSING_SETTLEMENT,MISSING_SETTLEMENT,0.8198,81.98,MEDIUM,NO_EXCEPTION,0.1796,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,HIGH,REVIEW RECOMMENDED,0,0,MISSING_SETTLEMENT,1,1,0,0,0,0.0,0,1,0,0,0,0,20.0,3.6,976.4
PAY0285,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0286,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0287,DATE_MISMATCH,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,0,AI_FAILED_TO_DETECT_EXCEPTION,AI_FALSE_NEGATIVE_RISK,HIGH,MANDATORY REVIEW,0,1,DATE_MISMATCH,1,0,1,1,1,0.0,12,0,1,1,1,0,0.0,0.0,0.0
PAY0288,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0289,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0290,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0291,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0292,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0293,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0294,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0295,MISSING_SETTLEMENT,MISSING_SETTLEMENT,0.8297,82.97,MEDIUM,NO_EXCEPTION,0.1697,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,HIGH,REVIEW RECOMMENDED,0,0,MISSING_SETTLEMENT,1,1,0,0,0,0.0,0,1,0,0,0,0,30.0,5.4,1464.6
PAY0296,DUPLICATE_BANK_TRANSACTION,DUPLICATE_BANK_TRANSACTION,0.9999,99.99,HIGH,NO_EXCEPTION,0.0001,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,DUPLICATE_BANK_TRANSACTION,1,1,1,1,2,0.0,0,1,1,1,2,1,0.0,0.0,0.0
PAY0297,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0298,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0299,NO_EXCEPTION,NO_EXCEPTION,0.9989,99.89,HIGH,BANK_AMOUNT_MISMATCH,0.0011,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0300,NO_EXCEPTION,NO_EXCEPTION,0.9994,99.94,HIGH,BANK_AMOUNT_MISMATCH,0.0006,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0301,NO_EXCEPTION,NO_EXCEPTION,0.9976,99.76,HIGH,BANK_AMOUNT_MISMATCH,0.0024,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0302,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0303,NO_EXCEPTION,NO_EXCEPTION,0.9975,99.75,HIGH,BANK_AMOUNT_MISMATCH,0.0025,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0304,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0305,NO_EXCEPTION,NO_EXCEPTION,0.9989,99.89,HIGH,BANK_AMOUNT_MISMATCH,0.0011,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0306,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0307,NO_EXCEPTION,NO_EXCEPTION,0.9999,99.99,HIGH,BANK_AMOUNT_MISMATCH,0.0001,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0308,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0309,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0310,DUPLICATE_BANK_TRANSACTION,DUPLICATE_BANK_TRANSACTION,0.9999,99.99,HIGH,NO_EXCEPTION,0.0001,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,DUPLICATE_BANK_TRANSACTION,1,1,1,1,2,0.0,0,1,1,1,2,1,0.0,0.0,0.0
PAY0311,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0312,NO_EXCEPTION,NO_EXCEPTION,0.9989,99.89,HIGH,BANK_AMOUNT_MISMATCH,0.0011,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0313,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0314,NO_EXCEPTION,NO_EXCEPTION,0.9995,99.95,HIGH,BANK_AMOUNT_MISMATCH,0.0005,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0315,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0316,FEE_MISMATCH,FEE_MISMATCH,0.9999,99.99,HIGH,NO_EXCEPTION,0.0001,1,AI_AGREES_WITH_ENGINE,CONFIRMED_EXCEPTION,MEDIUM,AUTO-CLASSIFIED EXCEPTION,1,0,FEE_MISMATCH,1,1,1,1,1,300.0,0,1,1,1,1,0,300.0,0.0,300.0
PAY0317,NO_EXCEPTION,NO_EXCEPTION,0.9973,99.73,HIGH,BANK_AMOUNT_MISMATCH,0.0026,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0318,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0319,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0320,NO_EXCEPTION,NO_EXCEPTION,0.9984,99.84,HIGH,BANK_AMOUNT_MISMATCH,0.0015,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0321,NO_EXCEPTION,NO_EXCEPTION,0.994,99.4,HIGH,BANK_AMOUNT_MISMATCH,0.0059,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
PAY0322,NO_EXCEPTION,NO_EXCEPTION,0.9997,99.97,HIGH,BANK_AMOUNT_MISMATCH,0.0003,1,AI_AGREES_WITH_ENGINE,NORMAL_RECONCILIATION,LOW,AUTO-CLEARED,1,0,NO_EXCEPTION,1,1,1,1,1,0.0,0,1,1,1,1,0,0.0,0.0,0.0
